Date,Time,Seconds_of_Day,X_ECEF(m),Y_ECEF(m),Z_ECEF(m)
2026/02/07,02:51:00.000,10260.0,1337935.5546,6070317.2348,1427877.5132
2026/02/07,02:51:30.000,10290.0,1337935.5552,6070317.2351,1427877.5133
2026/02/07,02:52:00.000,10320.0,1337935.5555,6070317.2354,1427877.5134
2026/02/07,02:52:30.000,10350.0,1337935.5558,6070317.2354,1427877.5134
2026/02/07,02:53:00.000,10380.0,1337935.5559,6070317.2355,1427877.5134
2026/02/07,02:53:30.000,10410.0,1337935.5566,6070317.2355,1427877.5135
2026/02/07,02:54:00.000,10440.0,1337935.5585,6070317.2358,1427877.5136
2026/02/07,02:54:30.000,10470.0,1337935.5607,6070317.2362,1427877.5138
2026/02/07,02:55:00.000,10500.0,1337935.5572,6070317.2345,1427877.5136
2026/02/07,02:55:30.000,10530.0,1337935.5528,6070317.2336,1427877.5134
2026/02/07,02:56:00.000,10560.0,1337935.5512,6070317.2334,1427877.5134
2026/02/07,02:56:30.000,10590.0,1337935.5502,6070317.2333,1427877.5133
2026/02/07,02:57:00.000,10620.0,1337935.5496,6070317.2331,1427877.5133
2026/02/07,02:57:30.000,10650.0,1337935.549,6070317.2331,1427877.5133
2026/02/07,02:58:00.000,10680.0,1337935.5484,6070317.2329,1427877.5133
2026/02/07,02:58:30.000,10710.0,1337935.5475,6070317.2328,1427877.5132
2026/02/07,02:59:00.000,10740.0,1337935.5455,6070317.2324,1427877.5131
2026/02/07,02:59:30.000,10770.0,1337935.542,6070317.2313,1427877.513
2026/02/07,03:00:00.000,10800.0,1337935.5424,6070317.2307,1427877.5129
2026/02/07,03:00:30.000,10830.0,1337935.5405,6070317.2303,1427877.5128
2026/02/07,03:01:00.000,10860.0,1337935.5393,6070317.23,1427877.5128
2026/02/07,03:01:30.000,10890.0,1337935.5386,6070317.2298,1427877.5127
2026/02/07,03:02:00.000,10920.0,1337935.5382,6070317.2297,1427877.5127
2026/02/07,03:02:30.000,10950.0,1337935.5379,6070317.2296,1427877.5127
2026/02/07,03:03:00.000,10980.0,1337935.5375,6070317.2296,1427877.5127
2026/02/07,03:03:30.000,11010.0,1337935.5375,6070317.2296,1427877.5127
2026/02/07,03:04:00.000,11040.0,1337935.5373,6070317.2294,1427877.5127
2026/02/07,03:04:30.000,11070.0,1337935.5349,6070317.2288,1427877.5125
2026/02/07,03:05:00.000,11100.0,1337935.535,6070317.2285,1427877.5126
2026/02/07,03:05:30.000,11130.0,1337935.5348,6070317.2283,1427877.5126
2026/02/07,03:06:00.000,11160.0,1337935.5342,6070317.2281,1427877.5126
2026/02/07,03:06:30.000,11190.0,1337935.5328,6070317.2278,1427877.5125
2026/02/07,03:07:00.000,11220.0,1337935.532,6070317.2276,1427877.5125
2026/02/07,03:07:30.000,11250.0,1337935.5315,6070317.2275,1427877.5124
2026/02/07,03:08:00.000,11280.0,1337935.531,6070317.2274,1427877.5124
2026/02/07,03:08:30.000,11310.0,1337935.5308,6070317.2274,1427877.5124
2026/02/07,03:09:00.000,11340.0,1337935.5304,6070317.2271,1427877.5124
2026/02/07,03:09:30.000,11370.0,1337935.528,6070317.2261,1427877.5123
2026/02/07,03:10:00.000,11400.0,1337935.5253,6070317.2242,1427877.5121
2026/02/07,03:10:30.000,11430.0,1337935.523,6070317.2235,1427877.512
2026/02/07,03:11:00.000,11460.0,1337935.5205,6070317.2231,1427877.5118
2026/02/07,03:11:30.000,11490.0,1337935.5193,6070317.2229,1427877.5118
2026/02/07,03:12:00.000,11520.0,1337935.5187,6070317.2228,1427877.5117
2026/02/07,03:12:30.000,11550.0,1337935.5185,6070317.2228,1427877.5117
2026/02/07,03:13:00.000,11580.0,1337935.518,6070317.2227,1427877.5117
2026/02/07,03:13:30.000,11610.0,1337935.5174,6070317.2225,1427877.5117
2026/02/07,03:14:00.000,11640.0,1337935.5167,6070317.2223,1427877.5117
2026/02/07,03:14:30.000,11670.0,1337935.5175,6070317.2223,1427877.5117
2026/02/07,03:15:00.000,11700.0,1337935.5216,6070317.2217,1427877.5121
2026/02/07,03:15:30.000,11730.0,1337935.5223,6070317.2216,1427877.5122
2026/02/07,03:16:00.000,11760.0,1337935.5218,6070317.2215,1427877.5122
2026/02/07,03:16:30.000,11790.0,1337935.5215,6070317.2214,1427877.5122
2026/02/07,03:17:00.000,11820.0,1337935.5214,6070317.2214,1427877.5122
2026/02/07,03:17:30.000,11850.0,1337935.5214,6070317.2214,1427877.5122
2026/02/07,03:18:00.000,11880.0,1337935.5215,6070317.2214,1427877.5122
2026/02/07,03:18:30.000,11910.0,1337935.522,6070317.2214,1427877.5122
2026/02/07,03:19:00.000,11940.0,1337935.5234,6070317.2214,1427877.5122
2026/02/07,03:19:30.000,11970.0,1337935.5252,6070317.221,1427877.5122
2026/02/07,03:20:00.000,12000.0,1337935.5287,6070317.2201,1427877.5122
2026/02/07,03:20:30.000,12030.0,1337935.5232,6070317.2195,1427877.512
2026/02/07,03:21:00.000,12060.0,1337935.5214,6070317.2194,1427877.512
2026/02/07,03:21:30.000,12090.0,1337935.5209,6070317.2194,1427877.512
2026/02/07,03:22:00.000,12120.0,1337935.5206,6070317.2194,1427877.512
2026/02/07,03:22:30.000,12150.0,1337935.5205,6070317.2194,1427877.512
2026/02/07,03:23:00.000,12180.0,1337935.5202,6070317.2194,1427877.512
2026/02/07,03:23:30.000,12210.0,1337935.52,6070317.2195,1427877.512
2026/02/07,03:24:00.000,12240.0,1337935.5204,6070317.2194,1427877.512
2026/02/07,03:24:30.000,12270.0,1337935.5231,6070317.2195,1427877.512
2026/02/07,03:25:00.000,12300.0,1337935.5272,6070317.2194,1427877.5121
2026/02/07,03:25:30.000,12330.0,1337935.5285,6070317.2192,1427877.5122
2026/02/07,03:26:00.000,12360.0,1337935.529,6070317.2193,1427877.5123
2026/02/07,03:26:30.000,12390.0,1337935.5294,6070317.2194,1427877.5123
2026/02/07,03:27:00.000,12420.0,1337935.5294,6070317.2195,1427877.5124
2026/02/07,03:27:30.000,12450.0,1337935.5296,6070317.2196,1427877.5124
2026/02/07,03:28:00.000,12480.0,1337935.53,6070317.2196,1427877.5124
2026/02/07,03:28:30.000,12510.0,1337935.5306,6070317.2195,1427877.5124
2026/02/07,03:29:00.000,12540.0,1337935.5317,6070317.2192,1427877.5124
2026/02/07,03:29:30.000,12570.0,1337935.5334,6070317.2193,1427877.5125
2026/02/07,03:30:00.000,12600.0,1337935.534,6070317.2194,1427877.5126
2026/02/07,03:30:30.000,12630.0,1337935.5339,6070317.2192,1427877.5126
2026/02/07,03:31:00.000,12660.0,1337935.5348,6070317.219,1427877.5125
2026/02/07,03:31:30.000,12690.0,1337935.5353,6070317.2189,1427877.5125
2026/02/07,03:32:00.000,12720.0,1337935.5355,6070317.2189,1427877.5125
2026/02/07,03:32:30.000,12750.0,1337935.5356,6070317.219,1427877.5125
2026/02/07,03:33:00.000,12780.0,1337935.5355,6070317.219,1427877.5126
2026/02/07,03:33:30.000,12810.0,1337935.5356,6070317.219,1427877.5126
2026/02/07,03:34:00.000,12840.0,1337935.5362,6070317.2188,1427877.5125
2026/02/07,03:34:30.000,12870.0,1337935.5381,6070317.2185,1427877.5125
2026/02/07,03:35:00.000,12900.0,1337935.5425,6070317.2186,1427877.5127
2026/02/07,03:35:30.000,12930.0,1337935.5444,6070317.219,1427877.5129
2026/02/07,03:36:00.000,12960.0,1337935.5445,6070317.2193,1427877.5129
2026/02/07,03:36:30.000,12990.0,1337935.5447,6070317.2194,1427877.513
2026/02/07,03:37:00.000,13020.0,1337935.5449,6070317.2194,1427877.513
2026/02/07,03:37:30.000,13050.0,1337935.545,6070317.2195,1427877.513
2026/02/07,03:38:00.000,13080.0,1337935.5451,6070317.2195,1427877.513
2026/02/07,03:38:30.000,13110.0,1337935.5453,6070317.2196,1427877.513
2026/02/07,03:39:00.000,13140.0,1337935.5451,6070317.22,1427877.5131
2026/02/07,03:39:30.000,13170.0,1337935.5444,6070317.2211,1427877.5134
2026/02/07,03:40:00.000,13200.0,1337935.543,6070317.2209,1427877.5131
2026/02/07,03:40:30.000,13230.0,1337935.5423,6070317.2199,1427877.5128
2026/02/07,03:41:00.000,13260.0,1337935.5417,6070317.2193,1427877.5127
2026/02/07,03:41:30.000,13290.0,1337935.5418,6070317.219,1427877.5126
2026/02/07,03:42:00.000,13320.0,1337935.5421,6070317.2188,1427877.5126
2026/02/07,03:42:30.000,13350.0,1337935.5423,6070317.2186,1427877.5125
2026/02/07,03:43:00.000,13380.0,1337935.5426,6070317.2183,1427877.5125
2026/02/07,03:43:30.000,13410.0,1337935.543,6070317.2177,1427877.5123
2026/02/07,03:44:00.000,13440.0,1337935.5435,6070317.2167,1427877.5121
2026/02/07,03:44:30.000,13470.0,1337935.5432,6070317.2159,1427877.512
2026/02/07,03:45:00.000,13500.0,1337935.5434,6070317.2152,1427877.5119
2026/02/07,03:45:30.000,13530.0,1337935.5435,6070317.2151,1427877.5119
2026/02/07,03:46:00.000,13560.0,1337935.5438,6070317.2148,1427877.5118
2026/02/07,03:46:30.000,13590.0,1337935.5441,6070317.2146,1427877.5118
2026/02/07,03:47:00.000,13620.0,1337935.5442,6070317.2145,1427877.5118
2026/02/07,03:47:30.000,13650.0,1337935.5443,6070317.2144,1427877.5118
2026/02/07,03:48:00.000,13680.0,1337935.5445,6070317.2143,1427877.5118
2026/02/07,03:48:30.000,13710.0,1337935.5449,6070317.2142,1427877.5117
2026/02/07,03:49:00.000,13740.0,1337935.5453,6070317.2142,1427877.5117
2026/02/07,03:49:30.000,13770.0,1337935.5454,6070317.2143,1427877.5116
2026/02/07,03:50:00.000,13800.0,1337935.5474,6070317.2142,1427877.5113
2026/02/07,03:50:30.000,13830.0,1337935.5487,6070317.2137,1427877.5112
2026/02/07,03:51:00.000,13860.0,1337935.5495,6070317.2136,1427877.5112
2026/02/07,03:51:30.000,13890.0,1337935.5499,6070317.2134,1427877.5112
2026/02/07,03:52:00.000,13920.0,1337935.55,6070317.2134,1427877.5112
2026/02/07,03:52:30.000,13950.0,1337935.5501,6070317.2133,1427877.5112
2026/02/07,03:53:00.000,13980.0,1337935.5502,6070317.2133,1427877.5112
2026/02/07,03:53:30.000,14010.0,1337935.5503,6070317.2133,1427877.5112
2026/02/07,03:54:00.000,14040.0,1337935.5512,6070317.2132,1427877.5111
2026/02/07,03:54:30.000,14070.0,1337935.5524,6070317.2127,1427877.511
2026/02/07,03:55:00.000,14100.0,1337935.5549,6070317.2124,1427877.5108
2026/02/07,03:55:30.000,14130.0,1337935.5559,6070317.213,1427877.511
2026/02/07,03:56:00.000,14160.0,1337935.5558,6070317.2133,1427877.511
2026/02/07,03:56:30.000,14190.0,1337935.5555,6070317.2134,1427877.5111
2026/02/07,03:57:00.000,14220.0,1337935.5554,6070317.2135,1427877.5111
2026/02/07,03:57:30.000,14250.0,1337935.5554,6070317.2135,1427877.5111
2026/02/07,03:58:00.000,14280.0,1337935.5555,6070317.2134,1427877.5111
2026/02/07,03:58:30.000,14310.0,1337935.5555,6070317.2131,1427877.511
2026/02/07,03:59:00.000,14340.0,1337935.5554,6070317.2127,1427877.5109
2026/02/07,03:59:30.000,14370.0,1337935.5559,6070317.2121,1427877.5109
2026/02/07,04:00:00.000,14400.0,1337935.5565,6070317.2114,1427877.5103
2026/02/07,04:00:30.000,14430.0,1337935.556,6070317.212,1427877.5103
2026/02/07,04:01:00.000,14460.0,1337935.5559,6070317.2123,1427877.5103
2026/02/07,04:01:30.000,14490.0,1337935.5558,6070317.2125,1427877.5103
2026/02/07,04:02:00.000,14520.0,1337935.5558,6070317.2126,1427877.5103
2026/02/07,04:02:30.000,14550.0,1337935.5558,6070317.2127,1427877.5103
2026/02/07,04:03:00.000,14580.0,1337935.5556,6070317.2128,1427877.5103
2026/02/07,04:03:30.000,14610.0,1337935.5556,6070317.2128,1427877.5103
2026/02/07,04:04:00.000,14640.0,1337935.5555,6070317.2126,1427877.5102
2026/02/07,04:04:30.000,14670.0,1337935.555,6070317.2126,1427877.51
2026/02/07,04:05:00.000,14700.0,1337935.5553,6070317.2116,1427877.5095
2026/02/07,04:05:30.000,14730.0,1337935.5545,6070317.2114,1427877.5093
2026/02/07,04:06:00.000,14760.0,1337935.554,6070317.2116,1427877.5093
2026/02/07,04:06:30.000,14790.0,1337935.5535,6070317.2117,1427877.5093
2026/02/07,04:07:00.000,14820.0,1337935.5531,6070317.2119,1427877.5093
2026/02/07,04:07:30.000,14850.0,1337935.5527,6070317.212,1427877.5093
2026/02/07,04:08:00.000,14880.0,1337935.5522,6070317.2122,1427877.5094
2026/02/07,04:08:30.000,14910.0,1337935.5516,6070317.2124,1427877.5094
2026/02/07,04:09:00.000,14940.0,1337935.5503,6070317.213,1427877.5095
2026/02/07,04:09:30.000,14970.0,1337935.5489,6070317.2136,1427877.5095
2026/02/07,04:10:00.000,15000.0,1337935.5487,6070317.2134,1427877.5092
2026/02/07,04:10:30.000,15030.0,1337935.5473,6070317.2126,1427877.5091
2026/02/07,04:11:00.000,15060.0,1337935.5462,6070317.2121,1427877.5091
2026/02/07,04:11:30.000,15090.0,1337935.5457,6070317.212,1427877.5091
2026/02/07,04:12:00.000,15120.0,1337935.5453,6070317.212,1427877.5091
2026/02/07,04:12:30.000,15150.0,1337935.545,6070317.2121,1427877.5091
2026/02/07,04:13:00.000,15180.0,1337935.5446,6070317.2121,1427877.5091
2026/02/07,04:13:30.000,15210.0,1337935.5442,6070317.212,1427877.5091
2026/02/07,04:14:00.000,15240.0,1337935.5437,6070317.2118,1427877.5091
2026/02/07,04:14:30.000,15270.0,1337935.5431,6070317.2115,1427877.5089
2026/02/07,04:15:00.000,15300.0,1337935.5449,6070317.2105,1427877.5083
2026/02/07,04:15:30.000,15330.0,1337935.5459,6070317.2103,1427877.5081
2026/02/07,04:16:00.000,15360.0,1337935.5462,6070317.2102,1427877.508
2026/02/07,04:16:30.000,15390.0,1337935.5464,6070317.2101,1427877.508
2026/02/07,04:17:00.000,15420.0,1337935.5463,6070317.2101,1427877.508
2026/02/07,04:17:30.000,15450.0,1337935.5463,6070317.21,1427877.508
2026/02/07,04:18:00.000,15480.0,1337935.5463,6070317.21,1427877.5079
2026/02/07,04:18:30.000,15510.0,1337935.5462,6070317.21,1427877.5079
2026/02/07,04:19:00.000,15540.0,1337935.5459,6070317.21,1427877.5079
2026/02/07,04:19:30.000,15570.0,1337935.5455,6070317.2099,1427877.5078
2026/02/07,04:20:00.000,15600.0,1337935.5458,6070317.2093,1427877.5075
2026/02/07,04:20:30.000,15630.0,1337935.5448,6070317.2097,1427877.5075
2026/02/07,04:21:00.000,15660.0,1337935.5445,6070317.2099,1427877.5075
2026/02/07,04:21:30.000,15690.0,1337935.5444,6070317.2099,1427877.5075
2026/02/07,04:22:00.000,15720.0,1337935.5444,6070317.2099,1427877.5075
2026/02/07,04:22:30.000,15750.0,1337935.5443,6070317.2098,1427877.5075
2026/02/07,04:23:00.000,15780.0,1337935.5443,6070317.2098,1427877.5075
2026/02/07,04:23:30.000,15810.0,1337935.5442,6070317.2097,1427877.5075
2026/02/07,04:24:00.000,15840.0,1337935.544,6070317.2096,1427877.5075
2026/02/07,04:24:30.000,15870.0,1337935.544,6070317.2096,1427877.5074
2026/02/07,04:25:00.000,15900.0,1337935.5444,6070317.2093,1427877.507
2026/02/07,04:25:30.000,15930.0,1337935.5441,6070317.2091,1427877.507
2026/02/07,04:26:00.000,15960.0,1337935.5439,6070317.2092,1427877.507
2026/02/07,04:26:30.000,15990.0,1337935.5439,6070317.2092,1427877.507
2026/02/07,04:27:00.000,16020.0,1337935.544,6070317.2092,1427877.507
2026/02/07,04:27:30.000,16050.0,1337935.544,6070317.2092,1427877.507
2026/02/07,04:28:00.000,16080.0,1337935.5441,6070317.2091,1427877.507
2026/02/07,04:28:30.000,16110.0,1337935.5441,6070317.209,1427877.507
2026/02/07,04:29:00.000,16140.0,1337935.5442,6070317.2089,1427877.5069
2026/02/07,04:29:30.000,16170.0,1337935.5452,6070317.2087,1427877.5068
2026/02/07,04:30:00.000,16200.0,1337935.546,6070317.2083,1427877.5063
2026/02/07,04:30:30.000,16230.0,1337935.5458,6070317.2081,1427877.5061
2026/02/07,04:31:00.000,16260.0,1337935.546,6070317.2079,1427877.5061
2026/02/07,04:31:30.000,16290.0,1337935.5459,6070317.2078,1427877.506
2026/02/07,04:32:00.000,16320.0,1337935.5458,6070317.2077,1427877.506
2026/02/07,04:32:30.000,16350.0,1337935.5458,6070317.2077,1427877.506
2026/02/07,04:33:00.000,16380.0,1337935.5456,6070317.2077,1427877.506
2026/02/07,04:33:30.000,16410.0,1337935.5454,6070317.2077,1427877.506
2026/02/07,04:34:00.000,16440.0,1337935.5449,6070317.2076,1427877.5059
2026/02/07,04:34:30.000,16470.0,1337935.5439,6070317.2072,1427877.5057
2026/02/07,04:35:00.000,16500.0,1337935.5434,6070317.2059,1427877.5053
2026/02/07,04:35:30.000,16530.0,1337935.5443,6070317.2049,1427877.505
2026/02/07,04:36:00.000,16560.0,1337935.5445,6070317.2046,1427877.5049
2026/02/07,04:36:30.000,16590.0,1337935.5446,6070317.2044,1427877.5049
2026/02/07,04:37:00.000,16620.0,1337935.5446,6070317.2042,1427877.5048
2026/02/07,04:37:30.000,16650.0,1337935.5446,6070317.2042,1427877.5048
2026/02/07,04:38:00.000,16680.0,1337935.5445,6070317.2041,1427877.5048
2026/02/07,04:38:30.000,16710.0,1337935.5444,6070317.204,1427877.5047
2026/02/07,04:39:00.000,16740.0,1337935.5442,6070317.204,1427877.5047
2026/02/07,04:39:30.000,16770.0,1337935.5443,6070317.2035,1427877.5045
2026/02/07,04:40:00.000,16800.0,1337935.5442,6070317.204,1427877.5044
2026/02/07,04:40:30.000,16830.0,1337935.5447,6070317.2048,1427877.5045
2026/02/07,04:41:00.000,16860.0,1337935.5449,6070317.2051,1427877.5046
2026/02/07,04:41:30.000,16890.0,1337935.5449,6070317.2053,1427877.5046
2026/02/07,04:42:00.000,16920.0,1337935.5449,6070317.2054,1427877.5046
2026/02/07,04:42:30.000,16950.0,1337935.5449,6070317.2055,1427877.5046
2026/02/07,04:43:00.000,16980.0,1337935.5449,6070317.2055,1427877.5046
2026/02/07,04:43:30.000,17010.0,1337935.545,6070317.2057,1427877.5047
2026/02/07,04:44:00.000,17040.0,1337935.545,6070317.2061,1427877.5048
2026/02/07,04:44:30.000,17070.0,1337935.5443,6070317.2057,1427877.5047
2026/02/07,04:45:00.000,17100.0,1337935.5435,6070317.2047,1427877.5044
2026/02/07,04:45:30.000,17130.0,1337935.5435,6070317.2045,1427877.5044
2026/02/07,04:46:00.000,17160.0,1337935.5435,6070317.2044,1427877.5044
2026/02/07,04:46:30.000,17190.0,1337935.5433,6070317.2042,1427877.5044
2026/02/07,04:47:00.000,17220.0,1337935.5431,6070317.2043,1427877.5044
2026/02/07,04:47:30.000,17250.0,1337935.543,6070317.2043,1427877.5044
2026/02/07,04:48:00.000,17280.0,1337935.5429,6070317.2043,1427877.5044
2026/02/07,04:48:30.000,17310.0,1337935.5429,6070317.2041,1427877.5043
2026/02/07,04:49:00.000,17340.0,1337935.5427,6070317.2039,1427877.5042
2026/02/07,04:49:30.000,17370.0,1337935.542,6070317.2029,1427877.5038
2026/02/07,04:50:00.000,17400.0,1337935.5419,6070317.2012,1427877.5032
2026/02/07,04:50:30.000,17430.0,1337935.5425,6070317.2008,1427877.503
2026/02/07,04:51:00.000,17460.0,1337935.5425,6070317.2005,1427877.5029
2026/02/07,04:51:30.000,17490.0,1337935.5423,6070317.2005,1427877.5029
2026/02/07,04:52:00.000,17520.0,1337935.5422,6070317.2006,1427877.5029
2026/02/07,04:52:30.000,17550.0,1337935.5422,6070317.2007,1427877.5029
2026/02/07,04:53:00.000,17580.0,1337935.5422,6070317.2008,1427877.5029
2026/02/07,04:53:30.000,17610.0,1337935.5421,6070317.2008,1427877.5029
2026/02/07,04:54:00.000,17640.0,1337935.542,6070317.2008,1427877.5029
2026/02/07,04:54:30.000,17670.0,1337935.5413,6070317.2002,1427877.5026
2026/02/07,04:55:00.000,17700.0,1337935.5407,6070317.1986,1427877.5023
2026/02/07,04:55:30.000,17730.0,1337935.54,6070317.198,1427877.5021
2026/02/07,04:56:00.000,17760.0,1337935.54,6070317.1981,1427877.5021
2026/02/07,04:56:30.000,17790.0,1337935.5399,6070317.1982,1427877.5022
2026/02/07,04:57:00.000,17820.0,1337935.5399,6070317.1982,1427877.5022
2026/02/07,04:57:30.000,17850.0,1337935.54,6070317.1981,1427877.5022
2026/02/07,04:58:00.000,17880.0,1337935.54,6070317.1981,1427877.5022
2026/02/07,04:58:30.000,17910.0,1337935.5401,6070317.198,1427877.5022
2026/02/07,04:59:00.000,17940.0,1337935.5401,6070317.1979,1427877.5021
2026/02/07,04:59:30.000,17970.0,1337935.5405,6070317.1991,1427877.5023
2026/02/07,05:00:00.000,18000.0,1337935.5407,6070317.1989,1427877.5021
2026/02/07,05:00:30.000,18030.0,1337935.5407,6070317.1982,1427877.5019
2026/02/07,05:01:00.000,18060.0,1337935.5404,6070317.1978,1427877.5018
2026/02/07,05:01:30.000,18090.0,1337935.5403,6070317.1978,1427877.5018
2026/02/07,05:02:00.000,18120.0,1337935.5402,6070317.1978,1427877.5018
2026/02/07,05:02:30.000,18150.0,1337935.5402,6070317.1978,1427877.5018
2026/02/07,05:03:00.000,18180.0,1337935.5402,6070317.198,1427877.5018
2026/02/07,05:03:30.000,18210.0,1337935.5402,6070317.1982,1427877.5019
2026/02/07,05:04:00.000,18240.0,1337935.5402,6070317.1985,1427877.502
2026/02/07,05:04:30.000,18270.0,1337935.5393,6070317.1998,1427877.5021
2026/02/07,05:05:00.000,18300.0,1337935.5402,6070317.1991,1427877.502
2026/02/07,05:05:30.000,18330.0,1337935.5416,6070317.1991,1427877.5021
2026/02/07,05:06:00.000,18360.0,1337935.5417,6070317.1992,1427877.5022
2026/02/07,05:06:30.000,18390.0,1337935.5417,6070317.1994,1427877.5022
2026/02/07,05:07:00.000,18420.0,1337935.5417,6070317.1995,1427877.5022
2026/02/07,05:07:30.000,18450.0,1337935.5417,6070317.1995,1427877.5022
2026/02/07,05:08:00.000,18480.0,1337935.5417,6070317.1995,1427877.5022
2026/02/07,05:08:30.000,18510.0,1337935.5418,6070317.1994,1427877.5022
2026/02/07,05:09:00.000,18540.0,1337935.5418,6070317.1991,1427877.5021
2026/02/07,05:09:30.000,18570.0,1337935.5427,6070317.1986,1427877.5019
2026/02/07,05:10:00.000,18600.0,1337935.5444,6070317.1991,1427877.502
2026/02/07,05:10:30.000,18630.0,1337935.5459,6070317.1997,1427877.5023
2026/02/07,05:11:00.000,18660.0,1337935.5463,6070317.1999,1427877.5023
2026/02/07,05:11:30.000,18690.0,1337935.5464,6070317.1999,1427877.5023
2026/02/07,05:12:00.000,18720.0,1337935.5465,6070317.1999,1427877.5023
2026/02/07,05:12:30.000,18750.0,1337935.5465,6070317.1999,1427877.5024
2026/02/07,05:13:00.000,18780.0,1337935.5466,6070317.1999,1427877.5024
2026/02/07,05:13:30.000,18810.0,1337935.5467,6070317.1999,1427877.5024
2026/02/07,05:14:00.000,18840.0,1337935.547,6070317.1997,1427877.5024
2026/02/07,05:14:30.000,18870.0,1337935.5489,6070317.1995,1427877.5025
2026/02/07,05:15:00.000,18900.0,1337935.5499,6070317.1996,1427877.5025
2026/02/07,05:15:30.000,18930.0,1337935.5502,6070317.1998,1427877.5026
2026/02/07,05:16:00.000,18960.0,1337935.5501,6070317.1997,1427877.5026
2026/02/07,05:16:30.000,18990.0,1337935.5501,6070317.1996,1427877.5025
2026/02/07,05:17:00.000,19020.0,1337935.5501,6070317.1996,1427877.5025
2026/02/07,05:17:30.000,19050.0,1337935.5501,6070317.1996,1427877.5025
2026/02/07,05:18:00.000,19080.0,1337935.5501,6070317.1996,1427877.5025
2026/02/07,05:18:30.000,19110.0,1337935.5501,6070317.1995,1427877.5025
2026/02/07,05:19:00.000,19140.0,1337935.5505,6070317.1996,1427877.5026
2026/02/07,05:19:30.000,19170.0,1337935.5518,6070317.1996,1427877.5027
2026/02/07,05:20:00.000,19200.0,1337935.5514,6070317.1986,1427877.5023
2026/02/07,05:20:30.000,19230.0,1337935.5525,6070317.1995,1427877.5026
